review_bucket,product_id,product_owner_id,owner_code,owner_name,issue_owner_ids,issue_warehouse_ids,code,name,category_name,batch_control,expiry_control,expiry_basis,shelf_life_days,fefo_required,batch_issue_rows,expiry_issue_rows,detail_issue_rows,transaction_issue_rows,current_onhand_qty,missing_expiry_rows,missing_mfg_rows,bad_date_order_rows,suggested_action
C_批次商品_补批次或确认关闭控制,449,3,dz,邓总,3,1,DZ-0038,红拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,455,3,dz,邓总,3,1,DZ-0044,红拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,458,3,dz,邓总,3,1,DZ-0047,红拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,462,3,dz,邓总,3,1,DZ-0051,灰拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,466,3,dz,邓总,3,1,DZ-0055,黑拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,468,3,dz,邓总,3,1,DZ-0057,绿拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,470,3,dz,邓总,3,1,DZ-0059,绿拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,473,3,dz,邓总,3,1,DZ-0062,紫拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,477,3,dz,邓总,3,1,DZ-0066,艳兰拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,478,3,dz,邓总,3,1,DZ-0067,艳兰拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,480,3,dz,邓总,3,1,DZ-0069,艳兰拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,482,3,dz,邓总,3,1,DZ-0071,艳兰平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,489,3,dz,邓总,3,1,DZ-0078,黑平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,491,3,dz,邓总,3,1,DZ-0080,绿平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,493,3,dz,邓总,3,1,DZ-0082,绿平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,495,3,dz,邓总,3,1,DZ-0084,白平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,497,3,dz,邓总,3,1,DZ-0086,白平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,499,3,dz,邓总,3,1,DZ-0088,粉平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,511,3,dz,邓总,3,1,DZ-0100,酒红平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,513,3,dz,邓总,3,1,DZ-0102,酒红平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,521,3,dz,邓总,3,1,DZ-0110,浅紫平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,523,3,dz,邓总,3,1,DZ-0112,果绿平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,525,3,dz,邓总,3,1,DZ-0114,白拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,527,3,dz,邓总,3,1,DZ-0116,白拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,530,3,dz,邓总,3,1,DZ-0119,鸵拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,532,3,dz,邓总,3,1,DZ-0121,粉拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,534,3,dz,邓总,3,1,DZ-0123,咖啡拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,536,3,dz,邓总,3,1,DZ-0125,咖啡拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,537,3,dz,邓总,3,1,DZ-0126,咖啡拉,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,539,3,dz,邓总,3,1,DZ-0128,蒂芙尼兰平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
C_批次商品_补批次或确认关闭控制,541,3,dz,邓总,3,1,DZ-0130,蒂芙尼兰平,,1,0,,,0,2,0,1,1,1.0000,0,0,0,补真实批次号，或确认关闭批次控制
